,name_muni,private_school_type,geometry,size,education_level_others,urban,government_level,centroid_column,x,y
211082,Porto Alegre,Comunitária,POINT (-51.2297719 -30.0872609),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.2297719 -30.0872609),-51.2297719,-30.0872609
211083,Porto Alegre,Comunitária,POINT (-51.1327706 -30.1588946),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1327706 -30.1588946),-51.1327706,-30.1588946
211084,Porto Alegre,Comunitária,POINT (-51.1995926 -30.1330412),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1995926 -30.1330412),-51.1995926,-30.1330412
211085,Porto Alegre,Comunitária,POINT (-51.1451066 -30.1505215),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1451066 -30.1505215),-51.1451066,-30.1505215
211092,Porto Alegre,Não Informado,POINT (-51.1625623 -30.1168322),Entre 201 e 500 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.1625623 -30.1168322),-51.1625623,-30.1168322
211093,Porto Alegre,Não Informado,POINT (-51.1713713 -30.1586634),Mais de 1000 matrículas de escolarização,"Atendimento Educacional Especializado, Atividade Complementar",Urbana,Municipal,POINT (-51.1713713 -30.1586634),-51.1713713,-30.1586634
211105,Porto Alegre,Particular,POINT (-51.20636 -30.03422),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.20636 -30.03422),-51.20636,-30.03422
211115,Porto Alegre,Comunitária,POINT (-51.1345219 -29.9882512),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1345219 -29.9882512),-51.1345219,-29.9882512
211116,Porto Alegre,Comunitária,POINT (-51.1270166 -30.0206808),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1270166 -30.0206808),-51.1270166,-30.0206808
211117,Porto Alegre,Comunitária,POINT (-51.143803 -30.0676481),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.143803 -30.0676481),-51.143803,-30.0676481
211129,Porto Alegre,Comunitária,POINT (-51.2175596 -30.1243929),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2175596 -30.1243929),-51.2175596,-30.1243929
211130,Porto Alegre,Particular,POINT (-51.25478 -30.10209),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.25478 -30.10209),-51.25478,-30.10209
211133,Porto Alegre,Comunitária,POINT (-51.1261082 -30.0173925),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1261082 -30.0173925),-51.1261082,-30.0173925
211134,Porto Alegre,Comunitária,POINT (-51.1465118 -30.046755),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1465118 -30.046755),-51.1465118,-30.046755
211145,Porto Alegre,Comunitária,POINT (-51.1154847 -30.0853063),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1154847 -30.0853063),-51.1154847,-30.0853063
211153,Porto Alegre,Comunitária,POINT (-51.1090545 -30.0297969),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1090545 -30.0297969),-51.1090545,-30.0297969
211154,Porto Alegre,Comunitária,POINT (-51.1159756 -30.085206),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1159756 -30.085206),-51.1159756,-30.085206
211155,Porto Alegre,Particular,POINT (-51.14326 -30.04163),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.14326 -30.04163),-51.14326,-30.04163
211157,Porto Alegre,Comunitária,POINT (-51.1014116 -30.0010911),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1014116 -30.0010911),-51.1014116,-30.0010911
211158,Porto Alegre,Particular,POINT (-51.09678 -30.01021),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.09678 -30.01021),-51.09678,-30.01021
211173,Porto Alegre,Não Informado,POINT (-51.16477 -30.01332),,,Urbana,Privada,POINT (-51.16477 -30.01332),-51.16477,-30.01332
211174,Porto Alegre,Comunitária,POINT (-51.1544272 -30.026365),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1544272 -30.026365),-51.1544272,-30.026365
211175,Porto Alegre,Particular,POINT (-51.1711 -30.06323),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1711 -30.06323),-51.1711,-30.06323
211176,Porto Alegre,Comunitária,POINT (-51.1595418 -30.067345),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1595418 -30.067345),-51.1595418,-30.067345
211191,Porto Alegre,Comunitária,POINT (-51.1701408 -30.2066819),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1701408 -30.2066819),-51.1701408,-30.2066819
211195,Porto Alegre,Não Informado,POINT (-51.1514825 -30.1539924),,,Urbana,Privada,POINT (-51.1514825 -30.1539924),-51.1514825,-30.1539924
211196,Porto Alegre,Particular,POINT (-51.15711 -30.01689),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.15711 -30.01689),-51.15711,-30.01689
211197,Porto Alegre,Comunitária,POINT (-51.14064416 -30.10842552),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.14064416 -30.10842552),-51.14064416,-30.10842552
211200,Porto Alegre,Comunitária,POINT (-51.2192453 -30.1033387),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2192453 -30.1033387),-51.2192453,-30.1033387
211201,Porto Alegre,Particular,POINT (-51.2003 -29.99562),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2003 -29.99562),-51.2003,-29.99562
211227,Porto Alegre,Particular,POINT (-51.17146 -30.00942),Entre 501 e 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.17146 -30.00942),-51.17146,-30.00942
211252,Porto Alegre,Particular,POINT (-51.1157259810716 -29.9811290809885),Entre 501 e 1000 matrículas de escolarização,,Urbana,Privada,POINT (-51.1157259810716 -29.9811290809885),-51.1157259810716,-29.9811290809885
211261,Porto Alegre,Não Informado,POINT (-51.23171 -30.09695),,,Urbana,Privada,POINT (-51.23171 -30.09695),-51.23171,-30.09695
211392,Porto Alegre,Comunitária,POINT (-51.1039435 -30.0297176),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1039435 -30.0297176),-51.1039435,-30.0297176
211393,Porto Alegre,Particular,POINT (-51.19666 -30.05393),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.19666 -30.05393),-51.19666,-30.05393
211436,Porto Alegre,Particular,POINT (-51.18512 -30.02954),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18512 -30.02954),-51.18512,-30.02954
211437,Porto Alegre,Particular,POINT (-51.17845 -30.00563),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.17845 -30.00563),-51.17845,-30.00563
211438,Porto Alegre,Particular,POINT (-51.1093 -30.01455),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1093 -30.01455),-51.1093,-30.01455
211439,Porto Alegre,Particular,POINT (-51.22706 -30.13268),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.22706 -30.13268),-51.22706,-30.13268
211440,Porto Alegre,Particular,POINT (-51.18958 -30.08504),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18958 -30.08504),-51.18958,-30.08504
211441,Porto Alegre,Particular,POINT (-51.18847 -30.02682),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.18847 -30.02682),-51.18847,-30.02682
211442,Porto Alegre,Comunitária,POINT (-51.1293424 -29.9886434),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1293424 -29.9886434),-51.1293424,-29.9886434
211465,Porto Alegre,Particular,POINT (-51.19909 -30.03723),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.19909 -30.03723),-51.19909,-30.03723
211466,Porto Alegre,Particular,POINT (-51.22655 -30.13924),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.22655 -30.13924),-51.22655,-30.13924
211467,Porto Alegre,Particular,POINT (-51.15263 -30.00522),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.15263 -30.00522),-51.15263,-30.00522
211492,Porto Alegre,Comunitária,POINT (-51.2140756 -30.1591027),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2140756 -30.1591027),-51.2140756,-30.1591027
211493,Porto Alegre,Comunitária,POINT (-51.111371 -30.018334),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.111371 -30.018334),-51.111371,-30.018334
211494,Porto Alegre,Comunitária,POINT (-51.2440192233771 -29.9868121370673),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2440192233771 -29.9868121370673),-51.2440192233771,-29.9868121370673
211495,Porto Alegre,Comunitária,POINT (-51.1196823 -30.0326707),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1196823 -30.0326707),-51.1196823,-30.0326707
211496,Porto Alegre,Comunitária,POINT (-51.2318429 -30.0743277),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.2318429 -30.0743277),-51.2318429,-30.0743277
211497,Porto Alegre,Comunitária,POINT (-51.14361304 -30.09967726),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.14361304 -30.09967726),-51.14361304,-30.09967726
211498,Porto Alegre,Particular,POINT (-51.1921 -30.00943),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1921 -30.00943),-51.1921,-30.00943
211499,Porto Alegre,Comunitária,POINT (-51.1348927 -30.1599776),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1348927 -30.1599776),-51.1348927,-30.1599776
211500,Porto Alegre,Particular,POINT (-51.24834 -30.1064),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.24834 -30.1064),-51.24834,-30.1064
211523,Porto Alegre,Particular,POINT (-51.1946 -29.98291),Até 50 matrículas de escolarização,,Urbana,Privada,POINT (-51.1946 -29.98291),-51.1946,-29.98291
211524,Porto Alegre,Comunitária,POINT (-51.1021738 -29.9910791),Entre 51 e 200 matrículas de escolarização,,Urbana,Privada,POINT (-51.1021738 -29.9910791),-51.1021738,-29.9910791
